P2P_Vel,Avg_Vel,Var_Vel,P2P_Ax,Var_Ax,P2P_Ay,Var_Ay,Var_LO,P2P_LO,Var_HA,P2P_HA,P2P_Pedal,Avg_Pedal,Var_Pedal,Var_Str,P2P_Str,Var_DStr,P2P_DStr,Avg_FrontDist,HandPress,Avg_HR,Class
0.201001585,0.373816905,0.038999591,0.116978378,0.010594591,0.18936455,0.054290638,0.036769354,0.303254812,0.015859061,0.131155327,0.113075,0.298751206,0.011576733,0.129873065,0.347766218,0.006523661,0.10460251,1,0.639669421,0.448275862,0
0.20408156,0.371820855,0.041763923,0.116804303,0.009838367,0.18936455,0.052679516,0.037448125,0.303254812,0.016870079,0.131155327,0.113075,0.296649158,0.010649707,0.124916236,0.347766218,0.006523661,0.10460251,1,0.634710744,0.448275862,0
0.206460089,0.369774953,0.044315329,0.116622802,0.009113837,0.18936455,0.050640569,0.037599763,0.303254812,0.017944868,0.134422891,0.113075,0.29478108,0.009745574,0.119547121,0.347766218,0.006523661,0.10460251,1,0.629752066,0.448275862,0
0.208405068,0.367683964,0.046611209,0.116433717,0.008399739,0.18936455,0.04829402,0.03739208,0.303254812,0.019021489,0.138656807,0.113075,0.292971127,0.008836883,0.113864829,0.347766218,0.006595556,0.10460251,1,0.624793388,0.448275862,0
0.209887379,0.365552996,0.048608916,0.116238083,0.007722357,0.18936455,0.045717893,0.037059842,0.303254812,0.020057804,0.142072174,0.113075,0.291161173,0.00791022,0.10786117,0.347766218,0.006726958,0.10460251,1,0.619834711,0.448275862,0
0.210368569,0.363392987,0.050241905,0.116037486,0.007239833,0.18936455,0.043128795,0.03687815,0.303254812,0.020991379,0.14378248,0.113075,0.289701439,0.007079652,0.102459526,0.347766218,0.007411014,0.121338912,1,0.616528926,0.447625244,0
0.210368569,0.361216784,0.051441394,0.11583359,0.006991587,0.189265095,0.040699831,0.037122143,0.303254812,0.021726864,0.14378248,0.113075,0.288708907,0.00644464,0.098042561,0.347766218,0.007530898,0.121338912,1,0.61322314,0.446974626,0
0.210368569,0.35903739,0.052146735,0.119266138,0.007068911,0.189094563,0.038603065,0.038030423,0.303254812,0.022186779,0.14378248,0.113075,0.288300564,0.006149099,0.094919561,0.347766218,0.007918297,0.121338912,1,0.609917355,0.446324008,0
0.210368569,0.356861905,0.052330229,0.12645914,0.007323117,0.188938589,0.037022929,0.039773679,0.303254812,0.02233286,0.14378248,0.113075,0.288125455,0.00601648,0.093441126,0.347307222,0.008099781,0.121338912,1,0.60661157,0.44567339,0
0.210368569,0.354698844,0.051965513,0.135921434,0.007829132,0.188938589,0.036273206,0.042421901,0.310437608,0.022170232,0.14378248,0.119025,0.288300564,0.00615751,0.094804531,0.36627907,0.008206054,0.121338912,1,0.603305785,0.445022772,0
0.209441328,0.35255869,0.051076447,0.140100972,0.008723196,0.188938589,0.036273059,0.102922247,0.954550123,0.021757459,0.14378248,0.124975,0.289293095,0.006890096,0.09829254,0.3875459,0.008238163,0.121338912,1,0.6,0.444372154,0
0.206895583,0.350470502,0.049786377,0.141357353,0.01013613,0.201930008,0.037014707,0.157688224,0.954550123,0.021187194,0.14378248,0.126975,0.292445799,0.008298085,0.103475615,0.402080783,0.008284756,0.121338912,1,0.598347107,0.444372154,0
0.204257494,0.348452008,0.04819973,0.141357353,0.011529325,0.212186455,0.038673801,0.207956058,0.954550123,0.020600937,0.14378248,0.126975,0.296182691,0.009596933,0.110370287,0.408965728,0.007078584,0.121338912,1,0.596694215,0.444372154,0
0.201457853,0.346505881,0.046349816,0.143337599,0.012928456,0.219345204,0.041206338,0.254918324,0.954550123,0.020180322,0.14378248,0.13095,0.300036567,0.010918031,0.118461702,0.408965728,0.007047173,0.121338912,1,0.595041322,0.444372154,0
0.198404623,0.344634508,0.044276249,0.144274589,0.014292051,0.224891546,0.044551323,0.299709306,0.954550123,0.020121009,0.14378248,0.132925,0.303948568,0.012206906,0.127453144,0.408965728,0.00673516,0.121338912,1,0.59338843,0.444372154,0
0.195018128,0.342840355,0.042024535,0.144274589,0.015576272,0.228774901,0.048656333,0.343407853,0.954550123,0.020609183,0.14378248,0.132925,0.307860569,0.013411822,0.13639559,0.408965728,0.006690661,0.121338912,1,0.591735537,0.444372154,0
0.191280334,0.341126761,0.039642923,0.144274589,0.016772412,0.228774901,0.052986585,0.387025471,0.954550123,0.02179003,0.156513281,0.132925,0.31177257,0.014532778,0.143805239,0.408965728,0.006690661,0.121338912,1,0.590082645,0.444372154,0
0.187307848,0.339497064,0.037179545,0.144274589,0.017869555,0.228774901,0.057029406,0.431455776,0.954550123,0.02370014,0.17251041,0.132925,0.315684571,0.015569776,0.149130525,0.408965728,0.006690661,0.121338912,1,0.588429752,0.444372154,0
0.183063601,0.337953395,0.034675286,0.144274589,0.018877109,0.228774901,0.06074861,0.439319534,0.964320064,0.026240661,0.185330654,0.132925,0.319596572,0.016522814,0.153327835,0.408965728,0.006700259,0.121338912,1,0.58677686,0.444372154,0
0.178159612,0.336498106,0.032170973,0.144274589,0.019780297,0.228774901,0.063917471,0.445258999,0.964320064,0.029216315,0.194819085,0.132925,0.323508573,0.017391894,0.15633678,0.408965728,0.006628363,0.121338912,1,0.583471074,0.444372154,0
0.172394704,0.335137628,0.029722837,0.144274589,0.02051711,0.228774901,0.066504063,0.449356562,0.964320064,0.032393113,0.200945403,0.132925,0.327420574,0.018177014,0.158174251,0.408965728,0.006491726,0.121338912,1,0.580165289,0.444372154,0
0.166293441,0.333880754,0.027392337,0.144274589,0.021058667,0.228774901,0.06838847,0.451811649,0.964320064,0.035537176,0.204279196,0.132925,0.331332575,0.018878176,0.158533588,0.408965728,0.00650272,0.121338912,1,0.576859504,0.444372154,0
0.160146901,0.332730161,0.025213475,0.144274589,0.021483859,0.228774901,0.069542334,0.452897413,0.964320064,0.038406673,0.20528469,0.132925,0.335244575,0.019495378,0.158246963,0.408965728,0.006495914,0.121338912,1,0.573553719,0.444372154,0
0.154381452,0.331687398,0.023204356,0.144274589,0.021929706,0.228774901,0.070270333,0.45290847,0.964320064,0.040783668,0.20528469,0.1369,0.339273561,0.02010792,0.159010356,0.408965728,0.006360499,0.121338912,1,0.570247934,0.444372154,0
0.149080812,0.330748594,0.021364326,0.144274589,0.022408723,0.228774901,0.070817041,0.452111922,0.964320064,0.042550116,0.20528469,0.138875,0.343360671,0.020670889,0.160863728,0.408965728,0.006360499,0.121338912,1,0.566942149,0.444372154,0
0.144100492,0.329908897,0.019688992,0.144274589,0.022892563,0.228774901,0.071493261,0.45071725,0.964320064,0.043741793,0.20528469,0.138875,0.347447782,0.021142214,0.163683254,0.408965728,0.006360499,0.121338912,1,0.565289256,0.444372154,0
0.139404808,0.329164927,0.018178938,0.144274589,0.023323448,0.228774901,0.072197293,0.448870939,0.964320064,0.044507495,0.20528469,0.138875,0.351534892,0.021521896,0.166903276,0.408965728,0.00666623,0.121338912,1,0.563636364,0.443070917,0
0.134974037,0.328513985,0.01683558,0.144274589,0.023715902,0.228774901,0.072983237,0.446651593,0.964320064,0.045011646,0.20528469,0.14085,0.355680127,0.021846415,0.170343221,0.408965728,0.006654888,0.121338912,1,0.561983471,0.441769681,0
0.130766358,0.327957472,0.015664925,0.15014782,0.02416674,0.228774901,0.073886705,0.444099772,0.964320064,0.045387613,0.20528469,0.150775,0.360117456,0.022267104,0.173852333,0.408965728,0.006660646,0.121338912,1,0.560330579,0.440468445,0
0.126735984,0.327495802,0.014674225,0.152780408,0.024605321,0.228774901,0.075012427,0.441247043,0.964320064,0.045731519,0.20528469,0.15475,0.364671769,0.022659625,0.177868495,0.408965728,0.006688567,0.121338912,1,0.558677686,0.439167209,0
0.123069907,0.327128213,0.013870303,0.154004468,0.025001293,0.228774901,0.076346209,0.438156736,0.964320064,0.046111151,0.20528469,0.156725,0.369284208,0.022977946,0.182358248,0.408965728,0.006693279,0.121338912,1,0.557024793,0.437865973,0
0.11964897,0.326850888,0.013252215,0.154004468,0.025377885,0.228774901,0.077951475,0.434965297,0.964320064,0.046577014,0.20528469,0.156725,0.373896646,0.023179551,0.187143013,0.408965728,0.006666056,0.121338912,1,0.555371901,0.436564736,0
0.116083213,0.326661227,0.012821878,0.154004468,0.025696572,0.228774901,0.079756772,0.431922284,0.964320064,0.047161336,0.20528469,0.156725,0.378509084,0.023264439,0.19226461,0.408965728,0.00662784,0.121338912,1,0.553719008,0.4352635,0
0.11221028,0.326560705,0.012590657,0.154004468,0.025876436,0.228774901,0.081586555,0.429349907,0.964320064,0.047837349,0.20528469,0.156725,0.383121522,0.023232612,0.197163064,0.408965728,0.006397494,0.121338912,1,0.553719008,0.433311646,0
0.111444796,0.326552443,0.012571498,0.154004468,0.025908082,0.228774901,0.083353656,0.427592418,0.964320064,0.048524173,0.20528469,0.156725,0.38773396,0.023084068,0.20105672,0.408965728,0.006350029,0.121338912,1,0.553719008,0.431359792,0
0.116098396,0.326638779,0.012772355,0.154004468,0.025793545,0.228774901,0.084971673,0.426988342,0.964320064,0.049135772,0.20528469,0.156725,0.392346399,0.022818809,0.203744815,0.408965728,0.006301168,0.121338912,1,0.553719008,0.429407938,0
0.120760902,0.326823445,0.01320098,0.154004468,0.025530348,0.228774901,0.086282496,0.427828677,0.964320064,0.049606104,0.20528469,0.158725,0.397017697,0.022468915,0.204452716,0.408965728,0.006267489,0.121338912,1,0.553719008,0.427456083,0
0.12544149,0.327112698,0.013865808,0.154004468,0.025014755,0.228774901,0.086838836,0.430286936,0.964320064,0.049895641,0.20528469,0.158725,0.401688996,0.021999308,0.201742847,0.408965728,0.002205034,0.054393305,1,0.553719008,0.425504229,0
0.130090151,0.327512658,0.014768316,0.154004468,0.024245461,0.228774901,0.086525138,0.434356264,0.964320064,0.050008469,0.20528469,0.158725,0.406360294,0.021409987,0.196223531,0.408965728,0.001909249,0.041841004,1,0.553719008,0.423552375,0
0.134708608,0.328030336,0.015903742,0.154004468,0.023188735,0.228774901,0.085103745,0.439807883,0.964320064,0.049994877,0.20528469,0.158725,0.411031593,0.020700952,0.187621858,0.408965728,0.001909249,0.041841004,1,0.553719008,0.42160052,0
0.139282584,0.328671083,0.017256226,0.154004468,0.021897327,0.228774901,0.082497545,0.446205351,0.964320064,0.049928807,0.20528469,0.158725,0.415702891,0.019872203,0.176640527,0.408965728,0.001909249,0.041841004,1,0.555371901,0.419648666,0
0.143824137,0.329438762,0.018800544,0.154004468,0.020431972,0.228774901,0.078860025,0.453008866,0.964320064,0.049891841,0.20528469,0.158725,0.420374189,0.01892374,0.164423067,0.408965728,0.001909249,0.041841004,1,0.557024793,0.417696812,0
0.148329757,0.330335695,0.020503165,0.154004468,0.018825017,0.228774901,0.0742842,0.459710613,0.964320064,0.049923195,0.20528469,0.158725,0.425045488,0.017855563,0.151365809,0.408965728,0.001909249,0.041841004,1,0.558677686,0.415744958,0
0.152787983,0.33136358,0.022323657,0.153928279,0.017052716,0.228774901,0.06879347,0.465890431,0.964320064,0.050015275,0.20528469,0.158725,0.429716786,0.016667672,0.137031357,0.408965728,0.001883946,0.041841004,1,0.560330579,0.413793103,0
0.157207644,0.332522945,0.024216274,0.153431698,0.01515319,0.228774901,0.062638438,0.471221966,0.964320064,0.050124638,0.20528469,0.158725,0.434388085,0.015360067,0.121827232,0.408965728,0.001875744,0.041841004,1,0.561983471,0.411841249,0
0.16159044,0.333813111,0.026131528,0.152664399,0.013142446,0.228025722,0.055988014,0.475478233,0.964320064,0.050179005,0.20528469,0.158725,0.439059383,0.013932748,0.105871352,0.408047736,0.001875744,0.041841004,1,0.563636364,0.409889395,0
0.165938703,0.335232666,0.028017637,0.151472996,0.011032425,0.225915289,0.048989635,0.478512435,0.964320064,0.050083953,0.20528469,0.158725,0.443730682,0.012385715,0.089173022,0.39121787,0.001883946,0.041841004,1,0.565289256,0.407937541,0
0.170255129,0.336779674,0.029821559,0.145716883,0.008841274,0.21863022,0.041779757,0.48022858,0.964320064,0.049727958,0.20528469,0.158725,0.44840198,0.010718969,0.073498884,0.373011016,0.001891799,0.041841004,1,0.566942149,0.405985686,0
0.17454213,0.338449091,0.031495079,0.127519284,0.00673588,0.2052016,0.034824184,0.480546552,0.964320064,0.04899622,0.20528469,0.146825,0.453073279,0.008932508,0.058996859,0.332160343,0.001889007,0.041841004,1,0.568595041,0.404033832,0
0.178801495,0.340230201,0.033005973,0.106774267,0.005125322,0.191636678,0.028643188,0.479374387,0.964320064,0.047810089,0.20528469,0.126975,0.457394359,0.007380954,0.047840964,0.296817625,0.001809433,0.041841004,1,0.570247934,0.402081978,0
0.183034476,0.342104527,0.034351932,0.094969897,0.00402006,0.178034651,0.023228564,0.4765527,0.964320064,0.046177557,0.20528469,0.117075,0.46113125,0.006255977,0.039233628,0.271725826,0.001724275,0.041841004,1,0.571900826,0.400130124,0
0.187241757,0.344057501,0.035535994,0.087650014,0.003144356,0.167540949,0.018556135,0.471834746,0.964320064,0.044158544,0.20528469,0.109125,0.464576784,0.005288516,0.032176499,0.263310894,0.001724275,0.041841004,1,0.573553719,0.398178269,0
0.191423678,0.34608128,0.036551831,0.085065827,0.002385978,0.158353249,0.014391648,0.464888333,0.964320064,0.041823729,0.20528469,0.10715,0.467788347,0.004431163,0.025425619,0.261015912,0.001724275,0.041841004,1,0.575206612,0.396226415,0
0.195580327,0.348170912,0.037388774,0.080210146,0.001645649,0.144582984,0.010641532,0.455289001,0.964320064,0.039214678,0.20528469,0.10715,0.470941786,0.003559408,0.01856208,0.236995104,0.001714503,0.041841004,1,0.576859504,0.394274561,0
0.199711654,0.350321129,0.038040072,0.064107154,0.000970877,0.123082021,0.007560612,0.442539444,0.964320064,0.036358632,0.20528469,0.09525,0.474095226,0.002633098,0.013065984,0.179620563,0.001671051,0.041841004,1,0.578512397,0.392322707,0
0.203122089,0.352520852,0.03852344,0.050159135,0.00055367,0.107637594,0.005472364,0.426121474,0.964320064,0.033333459,0.203822629,0.079375,0.476898446,0.001898509,0.010482217,0.145195838,0.001190816,0.033472803,1,0.580165289,0.39102147,0
0.205316506,0.354757107,0.03887044,0.03473833,0.000311736,0.091686079,0.003973658,0.40555575,0.964320064,0.030301052,0.198959271,0.059525,0.479234463,0.001403109,0.00912354,0.119492044,0.001135847,0.033472803,1,0.581818182,0.389720234,0
0.206842194,0.357016768,0.039119793,0.027545328,0.000211743,0.074966231,0.002994913,0.380425799,0.964320064,0.027439703,0.190791228,0.0516,0.480986292,0.001152318,0.008543624,0.119492044,0.000859433,0.033472803,1,0.583471074,0.388418998,0
0.207568082,0.359292617,0.039292131,0.018083034,0.000156641,0.054866386,0.002454175,0.35043213,0.964320064,0.024909941,0.17916335,0.0397,0.482504887,0.000969872,0.008426303,0.119492044,0.000737978,0.033472803,1,0.585123967,0.387117762,0
0.207913577,0.361576021,0.03941612,0.014944225,0.000141789,0.052565884,0.002281115,0.315472081,0.964320064,0.022853824,0.164124461,0.03375,0.483673264,0.000877012,0.008416814,0.119492044,0.000669398,0.033472803,1,0.58677686,0.385816526,0
0.208003097,0.363862876,0.039504517,0.014944225,0.000137364,0.052565884,0.002258026,0.302971029,0.955021924,0.021369826,0.146435483,0.03175,0.484666531,0.000816034,0.008208634,0.119492044,0.000639383,0.033472803,1,0.588429752,0.38451529,0
0.208042537,0.366150417,0.039565584,0.014944225,0.000135459,0.052565884,0.002276623,0.29152742,0.955021924,0.020474552,0.126965008,0.03175,0.485600938,0.000761273,0.007751139,0.119492044,0.000607972,0.033472803,0.994797345,0.590082645,0.383214053,0
0.207900819,0.368438106,0.039599162,0.014944225,0.000133642,0.052565884,0.00226491,0.280708146,0.955021924,0.020106064,0.126335541,0.027775,0.486535344,0.000701721,0.007125753,0.119492044,0.000607972,0.033472803,0.989560427,0.590082645,0.381912817,0
0.207673906,0.370723987,0.039610926,0.014944225,0.000135177,0.052565884,0.002195661,0.27005785,0.955021924,0.02013863,0.126335541,0.0258,0.487352767,0.000658813,0.0064645,0.11872705,0.000607972,0.033472803,0.984286616,0.590082645,0.380611581,0
0.207446095,0.373007142,0.039602719,0.014944225,0.000138016,0.052565884,0.002058147,0.25908966,0.955021924,0.020412558,0.126335541,0.0258,0.488112064,0.000621725,0.005785729,0.109394125,0.000615127,0.033472803,0.978973235,0.590082645,0.379310345,0
0.207216758,0.375287561,0.039572863,0.014944225,0.000141154,0.050771096,0.001856778,0.247262516,0.955021924,0.020761083,0.126335541,0.0258,0.488871362,0.000581474,0.00528293,0.105263158,0.000582146,0.033472803,0.978973235,0.590082645,0.378009109,0
0.207010616,0.377565302,0.039520007,0.014944225,0.000144387,0.045772752,0.001665968,0.23396266,0.955021924,0.021027811,0.126335541,0.0258,0.489630659,0.00053806,0.005127235,0.105263158,0.000540963,0.029288703,0.978973235,0.590082645,0.376707872,0
0.206840105,0.379840802,0.039442723,0.014944225,0.000147137,0.045772752,0.001549517,0.218509721,0.787642288,0.021087815,0.126335541,0.0258,0.490389957,0.000491483,0.005209238,0.105263158,0.000540963,0.029288703,0.978973235,0.590082645,0.375406636,0
0.206720694,0.382114432,0.039339665,0.014944225,0.000149456,0.045772752,0.001482068,0.187611829,0.754841036,0.020871198,0.126335541,0.0258,0.491149254,0.000441743,0.005315775,0.105263158,0.000528573,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206666895,0.384386792,0.039208868,0.014944225,0.000150731,0.045772752,0.001472281,0.159208846,0.717589128,0.020362556,0.126335541,0.0258,0.491908552,0.00038884,0.00531824,0.105263158,0.000520197,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206660422,0.386658583,0.039047786,0.014944225,0.000151107,0.045772752,0.001492053,0.133799876,0.676832358,0.019592819,0.126335541,0.0258,0.492667849,0.000332774,0.005200946,0.105263158,0.000624027,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206739177,0.388930271,0.038854351,0.014944225,0.00015113,0.045772752,0.001527957,0.111701543,0.633575952,0.01861356,0.126335541,0.0258,0.493427147,0.000273545,0.005085658,0.105569155,0.000608845,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206711219,0.391202718,0.038624308,0.014320393,0.000149866,0.045772752,0.001560756,0.093045524,0.588857352,0.017486596,0.125340259,0.021825,0.494186444,0.000211153,0.004815431,0.111689106,0.000610764,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206645426,0.393474697,0.03836128,0.014693553,0.000153102,0.045772752,0.00159278,0.077788958,0.54355626,0.016278807,0.122832479,0.01985,0.494828757,0.00016621,0.004573048,0.102203182,0.000610764,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206541731,0.39574572,0.038065442,0.01510597,0.000158285,0.047587105,0.001628779,0.065747663,0.498280749,0.015050503,0.119576837,0.01985,0.495412945,0.000128026,0.00468421,0.08629131,0.000551607,0.029288703,0.978973235,0.590082645,0.3741054,0
0.206319528,0.398014425,0.037733197,0.01680588,0.000168317,0.050885054,0.001748055,0.056637374,0.453353789,0.013842601,0.116465902,0.01985,0.495938273,8.78E-05,0.005170408,0.082007344,0.000548641,0.029288703,0.978973235,0.590082645,0.3741054,0
0.20556119,0.400275315,0.037345353,0.025958591,0.000213188,0.052689508,0.001923672,0.050111464,0.409160967,0.012671379,0.113708674,0.017875,0.496055258,7.21E-05,0.00575888,0.084302326,0.000261756,0.020920502,0.978973235,0.590082645,0.375406636,0
0.204115902,0.402524869,0.036893621,0.028799316,0.000272882,0.053135532,0.002147051,0.045774696,0.366054416,0.011548048,0.111134991,0.01985,0.495997134,8.04E-05,0.006353534,0.084455324,0.000261756,0.020920502,0.978973235,0.590082645,0.377358491,0
0.202528811,0.404760115,0.036402895,0.028799316,0.000309763,0.04983082,0.002412856,0.04320543,0.324270126,0.01048744,0.108599665,0.01985,0.495822024,9.40E-05,0.006902837,0.084455324,0.000296831,0.025104603,0.978973235,0.590082645,0.379310345,0
0.201076318,0.406980836,0.035896915,0.028799316,0.00032523,0.051454892,0.002733608,0.041979821,0.288645494,0.009505084,0.106227817,0.01985,0.495705039,9.84E-05,0.007263599,0.084455324,0.000266119,0.025104603,0.978973235,0.590082645,0.381262199,0
0.19973674,0.409187215,0.035387613,0.028632696,0.00033175,0.051454892,0.003028675,0.041696148,0.288645494,0.008606281,0.103996624,0.01985,0.495588055,0.000100737,0.007397811,0.084455324,0.000268911,0.025104603,0.978973235,0.590082645,0.383214053,0
0.198556275,0.411380899,0.034883906,0.02839745,0.000330075,0.051454892,0.003250246,0.041988287,0.288645494,0.007784012,0.101913447,0.01985,0.495588055,0.000100737,0.007369494,0.084455324,0.000268911,0.025104603,0.978973235,0.590082645,0.385165908,0
0.197370791,0.4135617,0.034387375,0.028197052,0.000328018,0.051454892,0.003440792,0.042531372,0.288645494,0.007021223,0.099816228,0.01985,0.495588055,0.000100737,0.007272552,0.084455324,0.000293865,0.025104603,0.978973235,0.590082645,0.387117762,0
0.196186,0.415729521,0.033898908,0.028197052,0.000325866,0.051454892,0.003584772,0.043043447,0.288645494,0.006304873,0.097252706,0.01985,0.495588055,0.000100737,0.007153901,0.084455324,0.000283569,0.025104603,0.978973235,0.591735537,0.389069616,0
0.194920081,0.417883443,0.033415777,0.028197052,0.000326974,0.051454892,0.003681913,0.043288521,0.288645494,0.005636317,0.093786202,0.01985,0.49552993,0.00010142,0.007052224,0.084455324,0.000283569,0.025104603,0.978973235,0.59338843,0.39102147,0
0.193620239,0.420023431,0.032938143,0.028197052,0.000327913,0.051454892,0.003738351,0.04308073,0.288645494,0.005030174,0.089123637,0.01985,0.495471806,0.000102085,0.006973958,0.084455324,0.000283569,0.025104603,0.978973235,0.595041322,0.392973325,0
0.192276299,0.422149111,0.032467463,0.027709108,0.000324897,0.051454892,0.003763459,0.042288554,0.288645494,0.004507905,0.082807475,0.01985,0.495354821,0.000102423,0.006970675,0.084455324,0.000272924,0.025104603,0.978973235,0.596694215,0.394925179,0
0.190938698,0.424260009,0.032005626,0.027241285,0.000321908,0.051454892,0.003788684,0.040843434,0.288645494,0.00409706,0.074285316,0.01985,0.495237836,0.000102686,0.00703802,0.084455324,0.000261931,0.025104603,0.978973235,0.598347107,0.396877033,0
0.189606688,0.426356206,0.031552461,0.026753898,0.000318891,0.051454892,0.003814263,0.038752704,0.288645494,0.00382506,0.063402067,0.01985,0.495120851,0.000102874,0.007121949,0.084455324,0.000268038,0.025104603,0.978973235,0.6,0.398828887,0
0.188296967,0.428437787,0.03110795,0.026113435,0.000315856,0.051454892,0.003861331,0.036107079,0.288645494,0.003701833,0.062960727,0.01985,0.495003866,0.000102986,0.007338037,0.084455324,0.000284267,0.025104603,0.978973235,0.601652893,0.400780742,0
0.186997267,0.430504992,0.030671454,0.025701376,0.000313438,0.051454892,0.003947369,0.033089869,0.288645494,0.003712026,0.062960727,0.01985,0.494886882,0.000103024,0.007632552,0.084455324,0.000288979,0.025104603,0.978973235,0.601652893,0.402732596,0
0.185710828,0.432557924,0.030242807,0.025268048,0.000310972,0.051454892,0.00405739,0.029949245,0.285956697,0.003792714,0.062960727,0.01985,0.494769897,0.000102986,0.007969935,0.084455324,0.000288979,0.025104603,0.978973235,0.601652893,0.40468445,0
0.184449208,0.434596729,0.029821685,0.024682692,0.000308442,0.051454892,0.004183236,0.026921528,0.27827364,0.003880971,0.062960727,0.01985,0.494652912,0.000102874,0.008254149,0.084455324,0.000288979,0.025104603,0.978973235,0.601652893,0.406636304,0
0.18319899,0.436621624,0.029407125,0.024255584,0.000306332,0.051454892,0.004318793,0.024202928,0.266581605,0.00393354,0.062960727,0.01985,0.494535927,0.000102686,0.008419783,0.084302326,0.000288979,0.025104603,0.978973235,0.601652893,0.408588159,0
0.181956154,0.438632708,0.028998425,0.023830284,0.000304186,0.051454892,0.004463136,0.021934918,0.251965607,0.003926377,0.062960727,0.01985,0.494418942,0.000102423,0.008543107,0.080630355,0.000284267,0.025104603,0.978973235,0.601652893,0.410540013,0
0.178233666,0.440603244,0.028510429,0.070898458,0.000800077,0.051454892,0.004619257,0.020195458,0.235545167,0.003854503,0.062960727,0.085325,0.491907816,0.00090325,0.008759198,0.080936353,0.000288979,0.025104603,0.978973235,0.601652893,0.412491867,0
0.17391724,0.442519894,0.02791004,0.076817821,0.001378124,0.052639729,0.004796037,0.019002447,0.218481212,0.003730812,0.062960727,0.09525,0.489104595,0.001868667,0.009034948,0.086597307,0.000293341,0.025104603,0.978973235,0.601652893,0.414443722,0
0.16963024,0.444384676,0.027214722,0.076414754,0.001880901,0.055129361,0.004978353,0.018322977,0.20198018,0.003580646,0.061157194,0.09525,0.48641836,0.002710246,0.009300723,0.088892289,0.000293341,0.025104603,0.978973235,0.601652893,0.416395576,0
0.165370875,0.446197822,0.02643581,0.076018234,0.002354571,0.057467137,0.00516443,0.018085476,0.190284771,0.003434217,0.057699573,0.09525,0.483732124,0.003512236,0.009525123,0.090881273,0.000293341,0.025104603,0.978973235,0.601652893,0.41834743,0
0.161137894,0.447961182,0.025588314,0.075626691,0.002760219,0.059841294,0.00535546,0.018196573,0.192997172,0.003311872,0.054475036,0.09525,0.481162873,0.004201038,0.009723939,0.093329253,0.000293341,0.025104603,0.978973235,0.601652893,0.420299284,0
0.156930612,0.449674922,0.024681944,0.075238612,0.00314303,0.063917221,0.005583093,0.01857011,0.195110138,0.003210532,0.051617869,0.09525,0.478593622,0.004853625,0.010027112,0.101897185,0.000293341,0.025104603,0.978973235,0.601652893,0.42160052,0
0.152748692,0.451339052,0.023725645,0.074852724,0.00350158,0.066987278,0.005828812,0.019138127,0.196767726,0.003127051,0.049160563,0.09525,0.476024371,0.005469998,0.010348732,0.106334149,0.000293341,0.025104603,0.978973235,0.601652893,0.422901757,0
0.148592043,0.452953701,0.022728262,0.074468072,0.003834093,0.069113639,0.006072525,0.019845386,0.197968744,0.003057763,0.048116559,0.09525,0.47345512,0.006050156,0.010591638,0.106487148,0.000293341,0.025104603,0.978973235,0.601652893,0.424202993,0
0.144460716,0.454520475,0.021701179,0.074084013,0.004106754,0.071196073,0.006311408,0.020645709,0.198644503,0.002998094,0.048116559,0.09525,0.471002854,0.006530773,0.010752355,0.106487148,0.000293341,0.025104603,0.978973235,0.601652893,0.425504229,0
0.14035483,0.456040676,0.020654099,0.073700172,0.004340415,0.072997521,0.006537252,0.021500167,0.198731454,0.002942896,0.048116559,0.09525,0.468608712,0.006949083,0.010830884,0.106487148,0.000293341,0.025104603,0.978973235,0.601652893,0.426805465,0
0.136274549,0.45751447,0.019593777,0.073316383,0.004552642,0.074634879,0.006744002,0.022375002,0.198731454,0.002886838,0.048116559,0.09525,0.466214571,0.007335948,0.010841766,0.107252142,0.000293341,0.025104603,0.978973235,0.6,0.428106701,0
0.132219966,0.458941881,0.018526333,0.072932615,0.004746494,0.077559886,0.006956235,0.02324115,0.198731454,0.002825301,0.048116559,0.09525,0.463820429,0.007691366,0.010891494,0.113525092,0.000297355,0.025104603,0.978973235,0.598347107,0.428757319,0
0.128191169,0.460322885,0.017457478,0.072548928,0.00492143,0.080037779,0.007161074,0.024073612,0.198731454,0.002754954,0.048116559,0.09525,0.461426287,0.008015338,0.010945594,0.118268054,0.000297355,0.025104603,0.978973235,0.596694215,0.429407938,0
0.1241882,0.461657617,0.016392851,0.072165425,0.005075403,0.081481277,0.007332202,0.024851936,0.198731454,0.002675804,0.048116559,0.09525,0.459032146,0.008307864,0.010907807,0.11872705,0.000297355,0.025104603,0.978973235,0.595041322,0.430058556,0
0.120211081,0.46294622,0.015337736,0.071782229,0.005208558,0.082816709,0.007464258,0.025558947,0.198731454,0.002587971,0.048116559,0.09525,0.456638004,0.008568944,0.010767852,0.11872705,0.000297355,0.025104603,0.978973235,0.59338843,0.430709174,0
